Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2018,2018 Annual,"Diabetes - $25-$49,999",Ohio,25,13.3,-0.1,15,11.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Diabetes - $50-$74,999",Ohio,30,10.4,0.09,12.3,8.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Diabetes - $75,000 or More",Ohio,19,6.5,-0.47,7.6,5.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Ages 18-44,Ohio,35,3.3,0.51,4.1,2.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Ages 45-64,Ohio,29,14.2,-0.11,15.6,12.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Ages 65+,Ohio,33,22.9,0.1,24.6,21.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - American Indian/Alaskan Native,Ohio,,,,29.9,0.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Asian,Ohio,,,,5,0.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Black,Ohio,,14.3,,16.9,11.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - College Grad,Ohio,36,8.4,0.7,9.5,7.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Female,Ohio,39,11.4,0.43,12.4,10.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - High School Grad,Ohio,30,14.4,0.14,15.8,13,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Hispanic,Ohio,,9.6,,14.2,5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Diabetes - Less Than $25,000",Ohio,34,18.6,0.15,20.6,16.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Less than High School,Ohio,,17.9,,21.7,14.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Male,Ohio,30,11.2,0,12.2,10.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Multiracial,Ohio,,6.9,,10.4,3.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Other Race,Ohio,,,,25.5,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Rural,Ohio,,16.5,,18.4,14.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Some College,Ohio,29,12.5,0.11,13.9,11.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Suburban,Ohio,,15.1,,17.1,13.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - Urban,Ohio,39,18.1,0.45,20.6,15.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Diabetes - White,Ohio,38,11.1,0.5,11.9,10.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Disconnected Youth,Ohio,22,11.1,-0.22,0,0,"Measure of America, Promising Gains, Persistent Gaps Youth Disconnection in America 2018 Report",2016
2018,2018 Annual,Disparity in Health Status,Ohio,24,27.6,-0.46,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Drug Deaths,Ohio,48,30.4,1.96,31,29.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Ages 15-24,Ohio,,18.4,,19.6,17.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Ages 25-34,Ohio,,61.5,,63.8,59.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Ages 35-44,Ohio,,62.3,,64.7,59.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Ages 45-54,Ohio,,50.1,,52.1,48.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Ages 55-64,Ohio,,31,,32.6,29.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Ages 65-74,Ohio,,7.7,,8.6,6.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - American Indian/Alaska Native,Ohio,,,,15.5,4.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Asian/Pacific Islander,Ohio,,3,,4.4,1.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Black/African American,Ohio,,23.5,,24.9,22,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Female,Ohio,,20.6,,21.2,19.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Hispanic/Latino,Ohio,,14.5,,16.8,12.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - Male,Ohio,,40.3,,41.3,39.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Drug Deaths - White,Ohio,,32.7,,33.4,32.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2014-2016
2018,2018 Annual,Excessive Drinking,Ohio,37,20.2,0.43,21.4,19,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Excessive Drinking - $25-$49,999",Ohio,36,18,0.44,20.4,15.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Excessive Drinking - $50-$74,999",Ohio,30,19.9,0.08,23,16.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Excessive Drinking - $75,000 or More",Ohio,42,25.4,0.86,27.9,23,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Ages 18-44,Ohio,41,29.3,1.01,31.6,27.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Ages 45-64,Ohio,38,17.4,0.52,19.1,15.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Ages 65+,Ohio,15,6.3,-0.59,7.3,5.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - American Indian/Alaskan Native,Ohio,,,,50.5,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Asian,Ohio,,,,25.1,5.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Black,Ohio,,17.1,,20.6,13.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - College Grad,Ohio,32,19.5,0.36,21.4,17.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Female,Ohio,21,13.9,-0.04,15.2,12.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Hawaiian/Pacific Islander,Ohio,,,,103.4,4.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - High School Grad,Ohio,31,18.3,0.51,20.4,16.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Hispanic,Ohio,,24,,32.5,15.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Excessive Drinking - Less Than $25,000",Ohio,43,15.6,0.71,17.9,13.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Less than High School,Ohio,,16.7,,21.1,12.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Male,Ohio,45,27.1,1.15,29,25.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Multiracial,Ohio,,19.8,,28.2,11.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Other Race,Ohio,,,,12.9,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Rural,Ohio,,11.1,,13,9.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Some College,Ohio,36,19.3,0.27,21.6,17.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Suburban,Ohio,,11.2,,13.1,9.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - Urban,Ohio,,11.5,,13.9,9.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Excessive Drinking - White,Ohio,35,20.6,0.35,21.9,19.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress,Ohio,40,14,1,15.1,13,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Mental Distress - $25-$49,999",Ohio,47,14.7,1.84,16.9,12.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Mental Distress - $50-$74,999",Ohio,,8.7,,10.9,6.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Mental Distress - $75,000 or More",Ohio,23,6.1,-0.33,7.4,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Ages 18-44,Ohio,39,17.1,1.26,19,15.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Ages 45-64,Ohio,36,14.6,0.65,16.1,13.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Ages 65+,Ohio,19,6.9,-0.69,7.9,5.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - American Indian/Alaskan Native,Ohio,,,,47.8,11.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Asian,Ohio,,,,18.6,1.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Black,Ohio,,13.4,,16.3,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - College Grad,Ohio,30,7.2,0.11,8.4,6.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Female,Ohio,35,15.5,0.53,16.9,14.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Hawaiian/Pacific Islander,Ohio,,,,68.4,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - High School Grad,Ohio,32,14,0.35,15.6,12.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Hispanic,Ohio,,21.9,,29.7,14.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Mental Distress - Less than $25,000",Ohio,32,23.3,0.84,25.7,20.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Less than High School,Ohio,44,24.8,1.57,29.8,19.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Male,Ohio,42,12.5,1.05,13.9,11,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Multiracial,Ohio,,25.1,,34.1,16,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Other Race,Ohio,,,,36,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Rural,Ohio,,13.1,,15.7,10.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Some College,Ohio,36,14,0.59,15.8,12.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Suburban,Ohio,,9,,10.7,7.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - Urban,Ohio,,11.6,,14.1,9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Mental Distress - White,Ohio,37,13.7,0.59,14.8,12.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress,Ohio,30,13,0.46,13.9,12.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Physical Distress - $25-$49,999",Ohio,28,13.5,0.17,15.3,11.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Physical Distress - $50-$74,999",Ohio,21,8.9,-0.36,11.1,6.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Physical Distress - $75,000 or More",Ohio,23,5.8,-0.19,7,4.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Ages 18-44,Ohio,22,7.5,0,8.8,6.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Ages 45-64,Ohio,31,17,0.25,18.5,15.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Ages 65+,Ohio,34,18,0.36,19.6,16.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - American Indian/Alaskan Native,Ohio,,,,36,3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Asian,Ohio,,,,8,0.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Black,Ohio,,13.2,,15.8,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - College Grad,Ohio,13,6.5,-0.36,7.4,5.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Female,Ohio,29,14.1,0.17,15.3,12.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Hawaiian/Pacific Islander,Ohio,,,,28.3,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - High School Grad,Ohio,31,15.8,0.16,17.3,14.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Hispanic,Ohio,,11.8,,17.6,6.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Frequent Physical Distress - Less than $25,000",Ohio,29,26.7,0.58,29.1,24.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Less than High School,Ohio,39,27.6,0.84,32.3,22.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Male,Ohio,33,11.8,0.42,13,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Multiracial,Ohio,,13.7,,19.6,7.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Other Race,Ohio,,,,43.9,1.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Rural,Ohio,,16.3,,18.4,14.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Some College,Ohio,22,13.6,-0.11,15.2,12,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Suburban,Ohio,,14.7,,16.8,12.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - Urban,Ohio,39,17,0.63,19.8,14.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Frequent Physical Distress - White,Ohio,30,13.2,0.22,14.1,12.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Fruits,Ohio,24,1.4,0,1.5,1.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack,Ohio,43,5.5,1.29,6,4.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Attack - $25-$49,999",Ohio,21,5.2,0.14,6.2,4.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Attack - $50-$74,999",Ohio,,3.8,,5,2.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Attack - $75,000 or More",Ohio,14,2,-0.53,2.6,1.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Ages 18-44,Ohio,,1.2,,1.7,0.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Ages 45-64,Ohio,44,6.8,1.38,7.8,5.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Ages 65+,Ohio,32,12,0.56,13.4,10.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - American Indian/Alaskan Native,Ohio,,,,32.6,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Asian,Ohio,,,,2.3,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Black,Ohio,,7.4,,9.5,5.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - College Grad,Ohio,25,2.8,0.35,3.4,2.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Female,Ohio,42,4,1.01,4.6,3.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Hawaiian/Pacific Islander,Ohio,,,,85.7,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - High School Grad,Ohio,44,7.2,1.33,8.2,6.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Hispanic,Ohio,,,,7,1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Attack - Less Than $25,000",Ohio,,11.2,,12.8,9.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Less than High School,Ohio,,13.2,,16.4,10,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Male,Ohio,42,7.1,1.23,7.9,6.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Multiracial,Ohio,,,,9,2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Other Race,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Rural,Ohio,,8.1,,9.7,6.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Some College,Ohio,37,5.5,0.86,6.5,4.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Suburban,Ohio,,6.3,,7.7,5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - Urban,Ohio,,8.5,,10.7,6.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Attack - White,Ohio,33,5.2,0.36,5.8,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease,Ohio,34,4.7,0.81,5.1,4.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Disease - $25-$49,999",Ohio,,5.1,,6.1,4.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Disease - $50-$74,999",Ohio,,3.8,,4.9,2.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Disease - $75,000 or More",Ohio,,2.9,,3.6,2.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Ages 18-44,Ohio,,0.7,,1.1,0.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Ages 45-64,Ohio,35,5,0.52,5.8,4.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Ages 65+,Ohio,36,12.2,0.5,13.6,10.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - American Indian/Alaskan Native,Ohio,,,,8.3,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Asian,Ohio,,,,3.7,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Black,Ohio,,4.1,,5.5,2.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - College Grad,Ohio,35,3.4,0.54,4.1,2.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Female,Ohio,36,3.7,0.52,4.3,3.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Hawaiian/Pacific Islander,Ohio,,,,85.7,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - High School Grad,Ohio,31,5.7,0.35,6.6,4.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Hispanic,Ohio,,,,7.3,1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Heart Disease - Less Than $25,000",Ohio,,8.9,,10.2,7.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Less than High School,Ohio,,8.8,,11.2,6.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Male,Ohio,34,5.6,0.62,6.4,4.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Multiracial,Ohio,,,,8.1,1.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Other Race,Ohio,,,,15.3,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Rural,Ohio,,7.8,,9.3,6.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Some College,Ohio,37,5.2,0.44,6.1,4.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Suburban,Ohio,,7,,8.5,5.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - Urban,Ohio,,6.3,,7.9,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Heart Disease - White,Ohio,29,4.8,0,5.3,4.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure,Ohio,36,34.7,0.6,35.9,33.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"High Blood Pressure - $25-$49,999",Ohio,32,39.6,0.42,42.3,36.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"High Blood Pressure - $50-$74,999",Ohio,29,35,0.15,38.4,31.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"High Blood Pressure - $75,000 or More",Ohio,27,28.9,0.12,31.1,26.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Ages 18-44,Ohio,38,15.8,0.58,17.5,14,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Ages 45-64,Ohio,36,42.9,0.43,44.9,40.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Ages 65+,Ohio,24,59.9,-0.14,62,57.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - American Indian/Alaskan Native,Ohio,,43.5,,61.9,25.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Asian,Ohio,,14.1,,21.5,6.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Black,Ohio,,39.9,,43.9,35.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - College Grad,Ohio,29,28.6,0.21,30.4,26.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Female,Ohio,37,33,0.57,34.6,31.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Hawaiian/Pacific Islander,Ohio,,,,86.9,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - High School Grad,Ohio,30,41.8,0.22,44,39.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Hispanic,Ohio,,28.1,,36.4,19.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"High Blood Pressure - Less than $25,000",Ohio,35,46.9,0.66,49.7,44.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Less than High School,Ohio,42,53.3,1.31,58.6,47.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Male,Ohio,36,36.5,0.51,38.4,34.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Multiracial,Ohio,,21.7,,28.8,14.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Other Race,Ohio,,,,39.6,1.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Rural,Ohio,,44.1,,47,41.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Some College,Ohio,22,36.7,-0.03,39,34.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Suburban,Ohio,,45.7,,48.7,42.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - Urban,Ohio,31,47.6,0.45,51.1,44.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Blood Pressure - White,Ohio,34,35.1,0.27,36.4,33.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,High Cholesterol,Ohio,28,33.4,0.15,34.7,32.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"High Cholesterol - $25-$49,999",Ohio,29,37.9,0.42,40.7,35,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"High Cholesterol - $50-$74,999",Ohio,16,34.1,-0.6,37.6,30.6,"CDC, Behavioral Risk Factor Surveillance System",2017
